Woreda,Kebele,Village Name,Name of water system,Latitude,Longitude,Elevation,Photo,Year of construction (EFY),on spot or have distribution,Number of water points,# Non functional water points,Total HH beneficiaries,#house hold connections,Type of water system,water source fenced,guard at source,Type of lifting device (on spot),Type of hand pump,Type of power source,Functionality Status,Has the system ever been maintained/Rehabilitated?,water quality test conducted regularly,Water quality complain from user community,What is the complain ?,Who manages the system?,Year of WASHCO established (EFY),Are all WASHCO members active?,Date of last woreda visit to the WASHCO (EFY)?,Was there WASHCO training?,Date of last WASHCO training (EFY),# of women WASHCO members,Does the WASHCO have bank account?,When was the bank account opened (EFY)?,the last audit conducted (EFY),Water fee collection,Fee collection Modality,Fee collected regularly,How many Birr per specified modality,
Mana,Gube-Muleta,Kemelle,B/Biloo,7.68341245,36.80437492,1706,https://akvoflow-23.s3.amazonaws.com/images/4b9b1d12-6f2c-4f81-8c25-f3cb4135cd64.jpg,1996-05-25,On Spot,,,105,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,Qawa Qalla,Chore,7.7980,36.68259203,1739,https://akvoflow-23.s3.amazonaws.com/images/9f74a3c0-8570-4d2b-8d71-6cf647a4c300.jpg,1999-02-10,On Spot,,,30,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,Qawaa Qallaa,Choree A/Gumbul,7.8060,36.68395155,1657,https://akvoflow-23.s3.amazonaws.com/images/52a8b6eb-c331-42cd-8d80-590b1abe3edd.jpg,1999-02-19,On Spot,,,103,,Spring,Yes,No,Gravity,,,Functional,Yes,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,Gijaabi,luccine,7.8232,36.68352668,1621,https://akvoflow-23.s3.amazonaws.com/images/52a8613a-0e28-4b5a-b4bc-6f32e0dfb177.jpg,2000-03-23,On Spot,,,123,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,kullo safar,Barru salaam,7.8113,36.6823429,1639,https://akvoflow-23.s3.amazonaws.com/images/9f8b95e2-a403-4292-bd17-59ef33a5a2c6.jpg,2001-04-17,On Spot,,,120,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,Gijaabii,Burqaa A/saambii,7.8154,36.68032455,1641,https://akvoflow-23.s3.amazonaws.com/images/034aae8d-94f5-44b6-b33a-8d5657bbc7cf.jpg,2006-05-11,On Spot,,,45,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,machara,minchi,7.7941,36.67415815,1765,https://akvoflow-23.s3.amazonaws.com/images/9c1756c1-2a61-4eab-8836-53fec0ecbdce.jpg,1999-02-10,On Spot,,,75,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,machara,minchi A/giddi,7.7897,36.67285726,1778,https://akvoflow-23.s3.amazonaws.com/images/8816fb75-c711-424b-9e60-36a34fcc0a31.jpg,2022-05-14,On Spot,,,25,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,Kobi,burqa kobi,7.7974,36.67635928,1750,https://akvoflow-23.s3.amazonaws.com/images/b54fc3ad-adac-4b2c-970f-431f1a8dd51e.jpg,1999-02-22,On Spot,,,45,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,manyo,manyo,7.7968,36.67705838,1764,https://akvoflow-23.s3.amazonaws.com/images/8e9a8de7-3e59-4358-a8bb-e412480ed455.jpg,1999-02-22,On Spot,,,31,,Spring,No,No,Gravity,,,Partial Functional,No,No,Yes,due to maintenance the collection chamber is broken out at manhole.,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,umkullu,umkullu spring,7.8088,36.69874724,1627,https://akvoflow-23.s3.amazonaws.com/images/300c7b3c-b8d9-481f-9689-fb66fc9eaee2.jpg,1974-02-12,On Spot,,,195,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,umkullu,xabala,7.8074,36.69769878,1658,https://akvoflow-23.s3.amazonaws.com/images/f8f576f3-bfef-4ff5-a10f-88bd6d3ee2ba.jpg,1980-01-17,On Spot,,,80,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,umkullu,medemer,7.8014,36.69677853,1622,https://akvoflow-23.s3.amazonaws.com/images/bd69b2a7-e66e-4b90-9d08-5e3739b61a64.jpg,2012-01-06,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,Busaasee komba,chore bilo,7.7806,36.69974938,1845,https://akvoflow-23.s3.amazonaws.com/images/7697c84e-96d5-422c-9aa3-56a03cecabf1.jpg,2003-01-10,On Spot,,,75,,Spring,No,No,Gravity,,,Partial Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,busase kore,mummee,7.7792,36.69939256,1858,https://akvoflow-23.s3.amazonaws.com/images/a243128d-972b-4575-9e40-6530597d7391.jpg,2005-02-10,On Spot,,,150,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,busaase kombaa,chore A/digga,7.7855,36.70020458,1798,https://akvoflow-23.s3.amazonaws.com/images/f6f93c0a-d387-424f-8c52-069d5a03126d.jpg,2012-03-14,On Spot,,,35,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,busaase komba,hursa spring,7.7873,36.69636688,1829,https://akvoflow-23.s3.amazonaws.com/images/b4c79f15-036e-47ac-b41f-c46bc54f868a.jpg,2008-01-17,On Spot,,,43,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,mantina,chore A/Sambii,7.7790,36.6952225,1870,https://akvoflow-23.s3.amazonaws.com/images/1e8fe6da-f826-48ed-8b09-87686dbb95a5.jpg,2012-02-14,On Spot,,,70,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,mantiina,chore sheekii,7.7862,36.69206491,1801,https://akvoflow-23.s3.amazonaws.com/images/61176316-120b-4c2c-81ed-525690c13020.jpg,2005-03-08,On Spot,,,45,,Spring,No,No,Gravity,,,Partial Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,tassano,chore hajii,7.7963,36.69152751,1766,https://akvoflow-23.s3.amazonaws.com/images/8086c246-d8a6-4015-91ac-3661a7f03833.jpg,2007-09-12,On Spot,,,34,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,tassano,chore Abiyyoo,7.7971,36.70021366,1728,https://akvoflow-23.s3.amazonaws.com/images/1c9692ff-a2da-45f9-8882-1caf3c34500a.jpg,2007-02-05,On Spot,,,60,,Spring,No,No,Gravity,,,Non Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,tassano,chore Shehuseen,7.7901,36.69855919,1802,https://akvoflow-23.s3.amazonaws.com/images/d3bdac19-e220-4d61-b991-5f5f5c9dc59b.jpg,2007-04-10,On Spot,,,40,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,tassanoo,bochooree,7.7977,36.69731158,1776,https://akvoflow-23.s3.amazonaws.com/images/257fa9ff-e2c6-448d-9bc5-16ba5fc420a1.jpg,2007-04-17,On Spot,,,43,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,Qawaa qallaa,cooree,7.7981,36.68219333,1699,https://akvoflow-23.s3.amazonaws.com/images/d823313f-7f01-49ba-af9f-d5806c81706a.jpg,2005-05-06,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,Yes,No,No,,WASHCO,,No,2011-05-18,Yes,,3,Yes,2022-05-13,2022-05-13,Yes,Metered (Per cubic meter ),No,,
Mana,Haroo,Qawaa qalla,Choore,7.7980,36.68256667,1719,https://akvoflow-23.s3.amazonaws.com/images/660544ef-e16f-4842-8e2f-449633fcc67f.jpg,2011-9,On spot,,,42,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Haroo,Haroo,Masgida Naja,7.8133,36.686,1723,,2005-7,On spot,,,5,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Buufata Fayyaa ,7.8154,36.6807,1720,,2010-6,On spot,,,6,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,M/B/Sa/Haroo,7.8147,36.6862,1691,,2005-6,On spot, ,,10,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,A/Rayyaa ,7.8141,36.6853,1708,,2007-5,On spot,, ,3,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,M/D/Naasir ,7.8144,36.6852,1698,,2010-10,On spot,,,4,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Maamii,7.8146,36.6852,1692,,2010-8,On spot,,,7,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Masgida Amin,7.8144,36.6855,1781,,2009-9,On spot,,,5,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Xayib,7.8154,36.6854,1678,,2009-7,On spot,,,4,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Hasan A/Garoo,7.8177,36.6865,1688,,2008-8,On spot,,,1,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Abdoo A/Foogii,7.8179,36.6835,1685,,2005-6,On spot,,,2,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Awwal A/Sanbii   ,7.8189,36.6826,1694,,2004-7,On spot,,,8,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Getachoo,7.8112,36.6808,1669,,2005-6,On spot,,,5,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Tafara,7.8118,36.684,1674,,2005-4,On spot, ,,2,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Ahimedo,7.8132,36.6854,1865,,2005-5,On spot,,,2,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Masfiin,7.8316,36.9053,1697,,2004-11,On spot,,,2,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Masgida 2ffaa,7.8103,36.6853,1668,,2004-10,On spot,,,4,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Haroo,Habib,7.8103,36.6854,1699,,2009-9,On spot,,,5,,Hand dug well,Yes,No,Hand pump,Afridev,Man Power,Functional,Yes,No,No,,Other,,,,,,,,,,,,,,
Mana,Haroo,Umbuu ,deepwell,7.8067,36.6940,1567,,2008-7,Distribution,7,3,400,200,Borehole,No,Yes,Submersible pump,,Grid,Non Functional,Yes,No,No,,WASHCO,2007-6,Yes,,Yes,,2,Yes,,,Yes,Monthly,Yes,,
Mana,Hunda-Qananii,guyyoo,hinturiin,7.803472658,36.75956285,1830,https://akvoflow-23.s3.amazonaws.com/images/b6ab9a03-76ad-489e-82cf-815ab7be8ea3.jpg,2011-12-02,On Spot,,,45,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Qananii,kiftaan school,handi pamp,7.790772018,36.76447695,1889,https://akvoflow-23.s3.amazonaws.com/images/75b67aae-7ed3-4b33-b049-4e6b5ea4eaab.jpg,2010-06-11,On Spot,,,35,,Spring,No,Yes,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Qananii,saphera,Al borii,7.828306736,36.75724992,1772,https://akvoflow-23.s3.amazonaws.com/images/d4b99392-408e-482d-b555-5796c3a81cea.jpg,2011-01-13,On Spot,,,35,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2011-08-14,No,,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,buyyoo,Al maca,7.801822321,36.76784849,1847,https://akvoflow-23.s3.amazonaws.com/images/a477f8b6-c746-4470-933e-9b18171445c1.jpg,2003-02-12,On Spot,,,40,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2003-09-11,No,,No,,,No,,,No,,No,,
Mana,Hunda-Qananii,sapheraa,coree Al tamam,7.818714703,36.75657432,1761,https://akvoflow-23.s3.amazonaws.com/images/c43e9c87-c7cb-4eba-84aa-eab39a234474.jpg,2012-09-14,On Spot,,,45,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,No,,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,Abaloo,burqaa mume,7.811542422,36.76549678,1845,https://akvoflow-23.s3.amazonaws.com/images/052d4c13-42d2-4ce0-a8fe-38f4d5d8fab8.jpg,2004-01-09,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Qananii,saperaa,core Algojam,7.824292183,36.75279004,1722,https://akvoflow-23.s3.amazonaws.com/images/c8f8d03a-3479-4fa4-92fa-3bbbea841c40.jpg,2006-11-18,On Spot,,,40,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2006-11-12,No,,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,Buyoo,Aba Arabu,7.796985118,36.76319357,1842,https://akvoflow-23.s3.amazonaws.com/images/6a0e2b58-fdc7-4055-b9e9-e0aa033e6961.jpg,2008-07-08,On Spot,,,50,,Spring,No,Yes,Gravity,,,Functional,No,No,No,,WASHCO,2009-05-13,No,2011-04-06,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,Buyoo,Gaalii A/Dulaa,7.807114581,36.76163519,1855,https://akvoflow-23.s3.amazonaws.com/images/4a8e4b49-c6e2-4f73-ad76-30557a48a198.jpg,2006-04-05,On Spot,,,81,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2007-02-15,No,2011-07-11,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,Buyoo,Bajessoo,7.803325794,36.75743474,1754,https://akvoflow-23.s3.amazonaws.com/images/d4aba0a8-e54d-436a-91d2-abdabb7173a4.jpg,2010-05-19,On Spot,,,62,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2011-03-22,No,2012-02-10,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,Sapheera,A/Fixa,7.82119676,36.76115936,1842,https://akvoflow-23.s3.amazonaws.com/images/4c2a200c-384b-44f6-b37e-ed11fa1d966b.jpg,2008-04-07,On Spot,,,70,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2010-08-05,No,2011-07-04,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,Anesoo,Fiincoo,7.822012993,36.76103246,1719,https://akvoflow-23.s3.amazonaws.com/images/f8f47068-81ba-4503-9059-187a13627085.jpg,2004-04-19,On Spot,,,48,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2005-10-20,No,2011-07-04,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,Sapheera,A/Milki,7.825073583,36.75718531,1797,https://akvoflow-23.s3.amazonaws.com/images/32479378-bdeb-43c7-86db-fd600964f3e1.jpg,2002-04-05,On Spot,,,58,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2004-04-29,No,2011-07-12,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,saphiraa,Al dulaa,7.82512386,36.75729103,1771,https://akvoflow-23.s3.amazonaws.com/images/fc26bd5f-3c2d-4c5f-8824-c52efb60c9b7.jpg,,On spot,,,87,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,No,,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,wolo safari,core sidise,7.844445,36.76496333,1738,https://akvoflow-23.s3.amazonaws.com/images/83acdd8e-a28d-48ab-9d29-2207a2da41b3.jpg,1992-05-24,On Spot,,,50,,Spring,No,No,Gravity,,,Non Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Qananii,anesoo gadoo,mumee,7.839601161,36.76853355,1825,https://akvoflow-23.s3.amazonaws.com/images/94565051-047e-4763-b61d-7131c3906e8e.jpg,1998-05-05,On Spot,,,120,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,1998-05-09,No,1999-05-04,No,,3,No,,1999-05-08,No,,No,,
Mana,Hunda-Qananii,Aneesoo gaddo,Muumee dista,7.8394591,36.76849338,1734,https://akvoflow-23.s3.amazonaws.com/images/c423c05c-a1f0-463d-9302-ff54dc0b6ad2.jpg,2004-05-24,On Spot,,,80,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Qananii,Aneso  gado,pump,7.836943008,36.76728113,1801,https://akvoflow-23.s3.amazonaws.com/images/5003f31f-c70c-4e50-a786-4538e0607fee.jpg,2011-05-24,On Spot,,,50,,Hand dug well,Yes,Yes,Hand pump,Afridev,Man Power,Functional,No,No,No,,WASHCO,2011-05-06,No,2012-05-02,No,,3,No,,2012-05-09,No,,No,,
Mana,Hunda-Qananii,Toggo,B/Fincoo,7.832634717,36.77458142,1841,https://akvoflow-23.s3.amazonaws.com/images/6f7f0a41-ca35-486a-9f17-9ef6e6e774b4.jpg,2002-05-05,On Spot,,,80,,Spring,No,No,Gravity,,,Non Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Qananii,abL0,ganjo,7.823726667,36.770585,1751,https://akvoflow-23.s3.amazonaws.com/images/c5c89a09-c4d5-4375-a998-b14f92940e7b.jpg,2008-05-24,On Spot,,,30,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Qananii,abaloo,ganjoo,7.843393302,36.76247536,1824,https://akvoflow-23.s3.amazonaws.com/images/bf3d705b-805f-4074-8417-3f29482898b5.jpg,1999-05-05,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,1999-05-08,No,2000-05-03,No,,3,No,,2000-05-09,No,,No,,
Mana,Hunda-Qananii,sapheraa,core abba milki,7.823985589,36.75229565,1782,https://akvoflow-23.s3.amazonaws.com/images/7a109c34-f31e-4cbb-a42a-282885a7cee1.jpg,,On spot,,,65,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Qananii,anesoo gad,piroject,7.839625385,36.76821596,1756,https://akvoflow-23.s3.amazonaws.com/images/822596f2-de56-4f46-8d1c-eeb778cd8ab4.jpg,2004-05-04,On Spot,,,56,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2004-05-08,No,2005-05-02,No,,3,No,,2005-05-05,No,,No,,
Mana,Hunda-Qananii,Walosafari,Cooree Diggoo,7.846400196,36.7576523,1677,https://akvoflow-23.s3.amazonaws.com/images/8381a81e-b69b-40a4-a364-d4eeecdbfa1f.jpg,2007-10-09,On Spot,,,49,,Spring,Yes,Yes,Gravity,,,Functional,No,No,No,,WASHCO,2008-06-03,No,2011-05-20,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,Wollo Safar,Hayilee,7.848220213,36.7601455,1699,https://akvoflow-23.s3.amazonaws.com/images/36a4ffb6-0e22-47a6-8962-b94ca331c2ef.jpg,2002-04-10,On Spot,,,51,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2003-02-03,No,2011-05-05,No,,3,No,,,No,,No,,
Mana,Hunda-Qananii,Dagoye,Burqa A/Garo ,7.79023,36.7709,1908,,2008-8,On spot,,,165,,Spring,No,No,Gravity,,,Functional,,,,,WASHCO,2008-8,,,,,,,,,,,,,
Mana,Hunda-Qananii,Waarjii,Burqa Tajuu ,7.750292,36.7708,1908,,2005-9,On spot,,,300,,Spring,No,No,Gravity,,,Functional,,,,,WASHCO,2005-9,,,,,,,,,,,,,
Mana,Hunda-Qananii,Waarjii,Hp kayira ,7.78042,36.7696,1946,,2011-5,On spot,,,10,,Hand dug well,No,No,Hand pump,Afridev,Man Power,Functional,,,,,Other,2011-5,,,,,,,,,,,,,
Mana,Hunda-Qananii,Buyyoo ,Burqa Core Kero,7.7932,36.7743,1851,,2007-8,On spot,,,105,,Spring,No,No,Gravity,,,Functional,,,,,WASHCO,2007-8,,,,,,,,,,,,,
Mana,Hunda-Qananii,Yizalu ,Burqa Saafaa ,7.791696,36.7753,1822,,2007-9,On spot,,,130,,Spring,No,No,Gravity,,,Functional,,,,,WASHCO,2007-9,,,,,,,,,,,,,
Mana,Hunda-Qananii,Buyyoo ,HP shaafii,7.79975,36.7706,1896,,2007-10,On spot,,,50,,Hand dug well,No,No,Hand pump,Afridev,Man Power,Functional,,,,,Other,2007-10,,,,,,,,,,,,,
Mana,Hunda-Qananii,Buyyoo ,Hand Pump Mamad,7.800433,39.7305,1899,,2006-5,On spot,,,60,,Hand dug well,No,No,Hand pump,Afridev,Man Power,Functional,,,,,Other,2006-5,,,,,,,,,,,,,
Mana,Hunda-Qananii,Buyyoo ,Core A/Macaa ,7.801815,36.767,1844,,2003-7,On spot,,,150,,Spring,No,No,Gravity,,,Functional,,,,,WASHCO,2003-7,,,,,,,,,,,,,
Mana,Hunda-Qananii,Buyyoo ,Core Fidoo,7.807233,36.765,1814,,2015-8,On spot, ,,160,,Spring,No,No,Gravity,,,Functional,,,,,WASHCO,2015-8,,,,,,,,,,,,,
Mana,Hunda-Tolii,Addamo,burqa garee biqila,7.754681667,36.72353,2076,https://akvoflow-23.s3.amazonaws.com/images/fdab3ad2-e762-4269-acb8-381dc9159806.jpg,2014-11-12,On Spot,,,30,,Spring,No,No,Gravity,,,Functional,No,Yes,Yes,brock parts,WASHCO,2014-11-12,Yes,2014-10-16,No,,3,No,,,No,,No,,
Mana,Hunda-Tolii,Gaddoo,core gadilixee,7.75199,36.711925,2092,https://akvoflow-23.s3.amazonaws.com/images/02009092-753b-4af1-9322-67b672fdefe7.jpg,2005-09-22,On Spot,,,75,,Spring,No,No,Gravity,,,Functional,No,No,Yes,Arround clean,WASHCO,2005-06-15,No,,No,,,No,,,No,,No,,
Mana,Hunda-Tolii,Gaddoo,burqa Nagessoo,7.753835,36.70812167,2049,https://akvoflow-23.s3.amazonaws.com/images/9ef71b5b-d5ca-45c5-bd54-7af79fb32ab4.jpg,2007-09-19,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,No,Yes,Yes,inviroment clean,WASHCO,2007-09-12,No,,No,,2,No,,,No,,No,,
Mana,Hunda-Tolii,Addamoo,burqa biloo,7.765788333,36.71868333,1954,https://akvoflow-23.s3.amazonaws.com/images/bf1b65fd-fbd5-4447-b308-e32a743b7993.jpg,2008-02-13,On Spot,,,45,,Spring,No,No,Gravity,,,Functional,No,Yes,Yes,around cleen,WASHCO,2018-02-12,No,,No,,2,No,,,No,,No,,
Mana,Hunda-Tolii,worjii,coree dagoyyee,7.780893333,36.71993833,1888,https://akvoflow-23.s3.amazonaws.com/images/d672b868-dd8a-4b31-8045-d7a8dd64c2af.jpg,2005-04-13,On Spot,,,85,,Spring,No,No,Gravity,,,Functional,No,Yes,Yes,invronmet cleen,WASHCO,2005-11-17,No,,No,,2,No,,,No,,No,,
Mana,Hunda-Tolii,Geshee,burqa Abba Diko,7.774445,36.71155833,1891,https://akvoflow-23.s3.amazonaws.com/images/d0650fc7-3521-4575-9d0c-46a308c81219.jpg,2006-05-18,On Spot,,,150,,Spring,No,No,Gravity,,,Functional,No,Yes,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Tolii,Geshee,minch Ab Dagaa,7.784138333,36.707305,1858,https://akvoflow-23.s3.amazonaws.com/images/fc3b175f-148c-49c7-967b-f4ac041009e3.jpg,2002-10-16,On Spot,,,150,,Spring,No,No,Gravity,,,Functional,No,Yes,No,,WASHCO,2004-05-12,No,,No,,,No,,,No,,No,,
Mana,Hunda-Tolii,Habee,core Sheekii,7.79328,36.70776,1745,https://akvoflow-23.s3.amazonaws.com/images/f890c683-cb08-4cf7-b052-0cddf590b171.jpg,2007-06-13,On Spot,,,78,,Spring,No,No,Gravity,,,Functional,No,Yes,Yes,Rammo Alaanula  qaba,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Tolii,worjii,coree hajii,7.786023333,36.71357167,1798,https://akvoflow-23.s3.amazonaws.com/images/5b93dd76-bf4e-4e81-953f-6596ab80ef44.jpg,2008-12-18,On Spot,,,44,,Spring,No,No,Gravity,,,Functional,No,Yes,Yes,rammo (bakteria)qaba,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Tolii,Kaaboo,coree Abba Gojjam,7.742308333,36.69308667,2563,https://akvoflow-23.s3.amazonaws.com/images/42780d34-6e5a-4026-8042-598c0d64e6f3.jpg,2009-11-19,On Spot,,,55,,Spring,No,No,Gravity,,,Functional,No,No,Yes,Rammoo qab Alaanula,No management,,No,,No,,,No,,,No,,No,,
Mana,Hunda-Tolii,Kaaboo,burqaa Fincoo,7.741483333,36.68872333,2532,https://akvoflow-23.s3.amazonaws.com/images/64f8ee42-790a-4a64-be7d-601b86dd2a58.jpg,2011-03-15,On Spot,,,85,,Spring,No,No,Gravity,,,Functional,No,Yes,Yes,invroment cleen,WASHCO,2012-08-16,No,,No,,2,No,,,No,,No,,
Mana,Hunda-Tolii,kaaboo,kechaamoo,7.736445,36.693435,2163,https://akvoflow-23.s3.amazonaws.com/images/1d4facc5-9aaa-4e6b-9e22-65eda79eaae9.jpg,2007-10-24,Distribution,6,1,500,,Spring,Yes,No,Gravity,,,Functional,No,Yes,No,,WASHCO,2011-09-13,Yes,2013-04-17,No,,2,No,,2012-10-25,Yes,Metered (Per cubic meter ),Yes,4,
Mana,Hunda-Tolii,halloo,coree Abba Warrii,7.736198333,36.69986833,2195,https://akvoflow-23.s3.amazonaws.com/images/d86b1e77-5a5d-4056-9363-33199cab5c98.jpg,2004-06-30,On Spot,,,100,,Spring,,No,Gravity,,,Functional,No,Yes,Yes,invromet Cleen,No management,,No,,No,,,No,,,No,,No,,
